kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,YURTDIŞI,2018/275,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-102,35,,,
OTOKLAV,YURTDIŞI,2018/276,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-103,35,,,
OTOKLAV,YURTDIŞI,2018/277,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-104,35,,,
OTOKLAV,YURTDIŞI,2018/278,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-105,35,,,
OTOKLAV,YURTDIŞI,2018/279,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-106,35,,,
OTOKLAV,YURTDIŞI,2018/280,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-107,35,,,
OTOKLAV,YURTDIŞI,2018/281,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-108,35,,,
OTOKLAV,YURTDIŞI,2018/282,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-109,35,,,
OTOKLAV,YURTDIŞI,2018/283,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-110,35,,,
OTOKLAV,YURTDIŞI,2018/284,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-111,35,,,
OTOKLAV,YURTDIŞI,2018/285,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-112,35,,,
OTOKLAV,YURTDIŞI,2018/286,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-113,35,,,
OTOKLAV,YURTDIŞI,2018/287,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-114,35,,,
OTOKLAV,YURTDIŞI,2018/288,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-115,35,,,
OTOKLAV,YURTDIŞI,2018/289,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-116,35,,,
OTOKLAV,YURTDIŞI,2018/290,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-117,35,,,
OTOKLAV,YURTDIŞI,2018/291,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-118,35,,,
OTOKLAV,YURTDIŞI,2018/292,9/19/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-119,35,,,
OTOKLAV,YURTDIŞI,2018/293,9/19/2018,RAWAAT-ALMAJARRA COMPANY,RAWAAT-ALMAJARRA COMPANY,IRAK,STR 5510 D,250 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2018/01-120,3 HAFTA,,,
OTOKLAV,ÖZEL,2018/296,9/24/2018,MALTEPE ÜNİVERSİTESİ TIP FAKÜLTESİ,MALTEPE ÜNİVERSİTESİ TIP FAKÜLTESİ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2018/01-121,7 GÜN,,,
OTOKLAV,ÖZEL,2018/298,9/26/2018,NİHAT MİTHAT ÖZTÜRE VE VARİSLERİ,BERGAMA DEVLET HASTANESİ,BALIKESİR,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2018/01-122,20 GÜN,,,
OTOKLAV,DMO,2018/305,10/12/2018,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,GÖRELE DEVLET HASTANESİ,GİRESUN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-123,50 GÜN,,,
OTOKLAV,ÖZEL,2018/306,10/23/2018,ÖZEL TUZLA HASTANESİ,ÖZEL TUZLA HASTANESİ,İSTANBUL,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 lt,2018/01-124,20 GÜN,,,
OTOKLAV,YURTDIŞI,2018/308,10/31/2018,SHORESH ENTERPRISE,SHORESH ENTERPRISE,SİNGAPUR,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2018/01-126,15 GÜN,,,
OTOKLAV,ÖZEL,2018/312,11/13/2018,RU GIDA SANAYİ VE TİC.LTD.ŞTİ.,RU GIDA SANAYİ VE TİC.LTD.ŞTİ.,İSTANBUL,STR 7715 S,840 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2018/01-127,30 GÜN,,,
OTOKLAV,DMO,2018/317,11/13/2018,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,KINIK DEVLET HASTANESİ,İZMİR,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-128,15GÜN,,,
OTOKLAV,İHALE,2018/314,11/14/2018,KOCAELİ ÜNİVERSİTESİ BAP KOORDİNASYON BİRİMİ,KOCAELİ ÜNİVERSİTESİ BAP KOORDİNASYON BİRİMİ,KOCAELİ,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2018/01-129,60 GÜN,,,
OTOKLAV,DMO,2018/316,11/15/2018,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,HASANKEYF İLÇE DEVLET HASTANESİ,BATMAN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-130,50 GÜN,,,
OTOKLAV,DMO,2018/331,12/20/2018,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KESTEL DEVLET HASTANESİ,BURSA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-131,51 GÜN,,,
OTOKLAV,DMO,2018/318,11/15/2018,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KESTEL DEVLET HASTANESİ,BURSA,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-132,55 GÜN,10/10/2018,,
OTOKLAV,ÖZEL,2018/319,11/16/2018,ALYANS MEDİKAL,ALYANS MEDİKAL,ANKARA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-133,20 GÜN,10/2/2018,,
OTOKLAV,ÖZEL,2018/320,11/16/2018,ALYANS MEDİKAL,ALYANS MEDİKAL,ANKARA,STR 5510 D,250 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2018/01-134,20 GÜN,10/16/2018,,
OTOKLAV,İHALE,2018/330,12/1/2018,NUH NACİ YAZGAN ÜNİVERSİTESİ,NUH NACİ YAZGAN ÜNİVERSİTESİ,KAYSERİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-135,29 GÜN,12/1/2018,,
OTOKLAV,İHALE,2018/332,12/1/2018,NUH NACİ YAZGAN ÜNİVERSİTESİ,NUH NACİ YAZGAN ÜNİVERSİTESİ,KAYSERİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-136,30 GÜN,11/12/2018,,
OTOKLAV,YURTDIŞI,2018/227,12/6/2018,SHİNYAR COMPANY FOR GENERAL,SHİNYAR COMPANY FOR GENERAL,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2018/01-137,30 GÜN,,,
OTOKLAV,YURTDIŞI,2018/333,12/6/2018,SHİNYAR COMPANY FOR GENERAL,SHİNYAR COMPANY FOR GENERAL,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-138,30 GÜN,11/15/2018,,
OTOKLAV,ÖZEL,2018/313,12/24/2018,A HOSPİTALSAĞLIKHİZ.TİC.LTD.ŞTİ.,A HOSPİTALSAĞLIKHİZ.TİC.LTD.ŞTİ.,İSTANBUL,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-139,15 GÜN,12/13/2018,,
OTOKLAV,YURTDIŞI,2018/057,1/5/2018,MERİVAN,MERİVAN,IRAK,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,,16 GÜN,11/28/2018,,
OTOKLAV,YURTDIŞI,2018/063,1/23/2018,MERİVAN,MERİVAN,IRAK,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,,17 GÜN,1/12/2019,,
OTOKLAV,YURTDIŞI,2018/242,8/30/2018,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,,18 GÜN,1/1/2019,,
OTOKLAV,DMO,2019/001,3/15/2019,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SU ŞEHRİ DEVLET HASTANESİ,SİVAS,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-012,54,,,
OTOKLAV,YURTDIŞI,2019/002,1/2/2019,TSA SOLUCİONES MEDİCAS CİA LTDA,TSA SOLUCİONES MEDİCAS CİA LTDA,EKVATOR,STR 5512 S,300 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-001,26,,,
OTOKLAV,ÖZEL,2019/003,1/10/2019,GÖRSEL ÖZEL TIP LTD.,GÖRSEL ÖZEL TIP LTD.,ANKARA,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-002,15,,,
OTOKLAV,ÖZEL,2019/010,1/28/2019,ER-PA ÖZEL DENİZLİ SAĞLIK HASTANESİ A.Ş.,ER-PA ÖZEL DENİZLİ SAĞLIK HASTANESİ A.Ş.,DENİZLİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-003,14,,,
OTOKLAV,DMO,2019/011,2/19/2019,DMO GENEL MÜDÜRLÜĞÜ,ETİMESGUT DEVLET HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-006,28,,,
OTOKLAV,DMO,2019/012,1/28/2019,DMO GENEL MÜDÜRLÜĞÜ,ETİMESGUT DEVLET HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-007,50,,,
OTOKLAV,YURTDIŞI,2019/020,2/8/2019,"MME LLC,ALEXANDER","MME LLC,ALEXANDER",UKRAYNA,STR 4407 D,120 LT ÇİFT KAPILI OTOKLAV CİHAZI,120 LT,2019/01-004,28,,,
OTOKLAV,DMO,2019/022,2/12/2019,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,MUĞLA MİLAS 75.YIL DEVLET HASTANESİ,MUĞLA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-024,139,,,
OTOKLAV,DMO,2019/023,8/23/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN ADSM,BATMAN,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-050,54,,,
OTOKLAV,DMO,2019/024,4/24/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN GERCÜŞ DEVLET HASTANESİ,BATMAN,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-018,54,,,
OTOKLAV,ÖZEL,2019/025,5/11/2019,ORMED ÖZEL SAĞLIK MEDİKAL LTD.ŞTİ.,ÖZEL ORDU UMUT HASTANESİ,ORDU,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-025,4,,,
OTOKLAV,DMO,2019/026,3/15/2019,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SU ŞEHRİ DEVLET HASTANESİ,SİVAS,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-011,54,,,
OTOKLAV,DMO,2019/027,6/27/2019,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,AKDENİZ ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-040,54,,,
OTOKLAV,DMO,2019/028,2/22/2019,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ÜSKÜDAR ADSM,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-009,54,,,
OTOKLAV,ÖZEL,2019/029,7/19/2019,ÖZEL YENİŞEHİR HASTANESİ,ANADOLU ÖZEL TIP HİZMETLERİ SAN.TİC.AŞ.,MERSİN,STR 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-031,13,,,
OTOKLAV,DMO,2019/030,2/22/2019,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ÜSKÜDAR ADSM,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-008,54,,,
OTOKLAV,YURTDIŞI,2019/031,11/12/2019,3G COM,3G COM,FAS,STR 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-045,23,,,
OTOKLAV,DMO,2019/032,11/5/2019,DMO PAZARLAMA GENEL MÜDÜRLÜĞÜ,BAYAT DEVLET HATSANESİ,ÇORUM,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-039,14,,,
OTOKLAV,DMO,2019/033,11/5/2019,DMO VAN BÖLGE MÜDÜRLÜĞÜ,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-052,64,,,
OTOKLAV,DMO,2019/034,11/5/2019,DMO VAN BÖLGE MÜDÜRLÜĞÜ,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-053,64,,,
OTOKLAV,DMO,2019/036,2/15/2019,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ŞİLE DEVLET HASTANESİ,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-005,54,,,
OTOKLAV,ÖZEL,2019/065,3/13/2019,DESA MEDİKAL A.Ş.,DESA MEDİKAL A.Ş.,ANKARA,STR 4407 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-010,29,,,
OTOKLAV,YURTDIŞI,2019/068,3/21/2019,AZERBEYCAN,AZERBEYCAN,AZERBEYCAN,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-013,28,,,
OTOKLAV,YURTDIŞI,2019/071,3/21/2019,AZERBEYCAN,AZERBEYCAN,AZERBEYCAN,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-014,28,,,
OTOKLAV,YURTDIŞI,2019/086,4/15/2019,FAS,FAS,FAS,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-016,5,,,
OTOKLAV,YURTDIŞI,2019/109,4/15/2019,FAS,FAS,FAS,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-017,6,,,
OTOKLAV,İHALE,2019/102,4/27/2019,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-019,37,,,
OTOKLAV,İHALE,2019/103,4/27/2019,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA,STR 7712 D,675 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,675 LT,2019/01-020,37,,,
OTOKLAV,YURTDIŞI,2019/087,5/8/2019,ALHİKMA HOSPİTAL,ALHİKMA HOSPİTAL,LİBYA,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-021,43,,,
OTOKLAV,YURTDIŞI,2019/110,5/8/2019,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 160 S,160 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-022,24,,,
OTOKLAV,YURTDIŞI,2019/111,5/8/2019,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2019/01-023,24,,,
OTOKLAV,YURTDIŞI,2019/115,5/11/2019,ŞİLİ,ŞİLİ,ŞİLİ,GOLDBERG 160 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-026,19,,,
OTOKLAV,YURTDIŞI,2019/125,5/16/2019,GİNE,GİNE,GİNE,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-027,15,,,
OTOKLAV,YURTDIŞI,2019/126,5/16/2019,GİNE,GİNE,GİNE,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-028,16,,,
OTOKLAV,DMO,2019/127,6/27/2019,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,AKDENİZ ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-041,54,,,
OTOKLAV,ÖZEL,2019/129,5/20/2019,YAŞAM SAĞLIK HİZMETLERİ VE TÜP BEBEK TİC.AŞ.,KAYSERİ MEDİKAL PALACE HASTANESİ,KAYSERİ,GOLDBERG 675 D,675 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,675,2019/01-029,1,,,
OTOKLAV,DMO,2019/130,5/21/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİİRT ERUH DEVLET HASTANESİ,SİİRT,ERS 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-030,49,,,
OTOKLAV,DMO,2019/131,11/11/2019,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,MEDENİYET ÜNİVERSİTESİ BİLİMSEL ARAŞTIRMA PROJELERİ KOORDİNASYON BİRİMİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-049,59,,,
OTOKLAV,YURTDIŞI,2019/132,7/23/2019,M-TECH LTD,M-TECH LTD,GÜRCİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-042,16,,,
OTOKLAV,ÖZEL,2019/142,5/29/2019,ADAY GRUP,PENDİK VETERİNERLİK FAKÜLTESİ,İSTANBUL,STR 1000 D,1000 LT ÇİFT KAPILI OTOKLAV CİHAZI,1000 LT,2019/01-032,31,,,
OTOKLAV,DMO,2019/144,5/30/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-033,54,,,
OTOKLAV,DMO,2019/145,5/30/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-034,54,,,
OTOKLAV,DMO,2019/146,5/31/2019,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-035,54,,,
OTOKLAV,DMO,2019/147,5/31/2019,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-036,54,,,
OTOKLAV,DMO,2019/148,5/31/2019,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-037,54,,,
OTOKLAV,DMO,2019/149,5/31/2019,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-038,54,,,
OTOKLAV,YURTDIŞI,2019/176,12/16/2019,AL MASARA HOSPİTAL,AL MASARA HOSPİTAL,LİBYA-SURMAN,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-108,4,,,
OTOKLAV,ÖZEL,2019/182,7/29/2019,ÖZEL HUZUR SAĞLIK HİZMETLERİ LTD.ŞTİ.,İSTANBUL DAYIOĞLU TIP MERKEZİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-044,12,,,
OTOKLAV,YURTDIŞI,2019/191,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-057,27,,,
OTOKLAV,YURTDIŞI,2019/192,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-058,27,,,
OTOKLAV,YURTDIŞI,2019/193,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-059,27,,,
OTOKLAV,YURTDIŞI,2019/194,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-060,27,,,
OTOKLAV,YURTDIŞI,2019/195,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-061,27,,,
OTOKLAV,YURTDIŞI,2019/196,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-062,27,,,
OTOKLAV,YURTDIŞI,2019/197,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-063,27,,,
OTOKLAV,YURTDIŞI,2019/198,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-064,27,,,
OTOKLAV,YURTDIŞI,2019/199,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-065,27,,,
OTOKLAV,YURTDIŞI,2019/200,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-066,27,,,
OTOKLAV,YURTDIŞI,2019/201,8/19/2019,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-067,27,,,
OTOKLAV,YURTDIŞI,2019/202,8/21/2019,NİCONCULTİNG,NİCONCULTİNG,ROMANYA,STR 4407 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-068,26,,,
OTOKLAV,YURTDIŞI,2019/203,8/21/2019,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-069,27,,,
OTOKLAV,DMO,2019/209,8/29/2019,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,BOZOVA DEVLET HASTANESİ,ŞANLIURFA,ERS 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-071,54,,,
OTOKLAV,YURTDIŞI,2019/210,9/4/2019,PT MEGAH ALKESINDO,PT MEGAH ALKESINDO,ENDONEZYA,STR 5510 S,250 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2019/01-072,19,,,
OTOKLAV,ÖZEL,2019/211,9/11/2019,MEDİKALTEST HASTANE VE LABORATUVAR CİHAZLARI-ERHAN ÇİFTÇİOĞLU,MEDİKALTEST HASTANE VE LABORATUVAR CİHAZLARI-ERHAN ÇİFTÇİOĞLU,MERSİN,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-051,10,,,
OTOKLAV,YURTDIŞI,2019/213,9/19/2019,NİCONCULTİNG,NİCONCULTİNG,ROMANYA,STR 4410 S,160 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-043,16,,,
OTOKLAV,ÖZEL,2019/217,10/10/2019,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-074,10,,,
OTOKLAV,ÖZEL,2019/218,10/10/2019,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-075,10,,,
