kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
AMELIYAT MASASI,ÖZEL,2019/277,11/22/2019,SANCAKTEPE PROF.DR.İLHAN VARANK EĞİTİM VE ARAŞTIRMA HASTANESİ,SANCAKTEPE PROF.DR.İLHAN VARANK EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-068,1,11/23/2019 0:00,,
AMELIYAT MASASI,DMO,2019/278,11/22/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-069,1,11/23/2019 0:00,,
AMELIYAT MASASI,DMO,2019/279,11/22/2019,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-070,1,11/23/2019 0:00,,
AMELIYAT MASASI,ÖZEL,2019/010  YÜKSELİŞ,12/3/2019,SEFERİHİSAR NECAT HEPKON DEVLET HASTANESİ,SEFERİHİSAR NECAT HEPKON DEVLET HASTANESİ,İZMİR,TKF 1100   ,AMELİYAT MASASI,*,2019/02-072,7,12/10/2019 0:00,,
AMELIYAT MASASI,ÖZEL,2019/011 YÜKSELİŞ,12/3/2019,SEFERİHİSAR NECAT HEPKON DEVLET HASTANESİ,SEFERİHİSAR NECAT HEPKON DEVLET HASTANESİ,İZMİR,TKF 1100   ,AMELİYAT MASASI,*,2019/02-071,7,12/10/2019 0:00,,
AMELIYAT MASASI,DMO,2019/009 YÜKSELİŞ,11/22/2019,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,EDİRNE UZUNKÖPRÜ DEVLET HASTANESİ,EDİRNE,TKF 1100   ,AMELİYAT MASASI,*,2019/02-074,59,1/20/2020 0:00,,
AMELIYAT MASASI,ÖZEL,2019/311,12/19/2019,RADON MEDİKAL,ANKARA ÜNİVERSİTESİ,ANKARA,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-078,1,12/20/2019 0:00,,
AMELIYAT MASASI,DMO,2019/013 YÜKSELİŞ,12/13/2019,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ISPARTA SÜLEYMAN DEMİREL ÜNİVERSİTESİ UYGULAMA ARAŞTIRMA HASTANESİ,ISPARTA,TKF 1100,AMELİYAT MASASI,*,2019/02-035,59,2/10/2020 0:00,,
AMELIYAT MASASI,ÖZEL,2019/322,12/13/2019,ÖZEL EGEKENT SAĞLIK HİZMETLERİ SAN.TİC.A.Ş.,ÖZEL EGEKENT SAĞLIK HİZMETLERİ SAN.TİC.A.Ş.,DENİZLİ,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-079,1,12/14/2019 0:00,,
AMELIYAT MASASI,ÖZEL,2019/333,12/23/2019,TOMKER SAĞLIK HİZMETLERİ A.Ş.,İRMET HOSPİTAL,TEKİRDAĞ,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-080,31,1/23/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2019/335,12/25/2019,IRAK,IRAK,IRAK,STR 2000 F,AMELİYAT MASASI,*,2019/02-082,2,12/27/2019 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/034,2/25/2020,MED İNSPİRE,MED İNSPİRE,ÖZBEKİSTAN,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-003,7,3/3/2020 0:00,,
AMELIYAT MASASI,ÖZEL,2020/035,2/28/2020,RADON MEDİKAL,BAŞKENT HASTANESİ,ANKARA,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-002,15,2/28/2020 0:00,,
AMELIYAT MASASI,DEMO,2020/036,3/9/2020,ORDU KADIN DOĞUM HASTANESİ,ORDU KADIN DOĞUM HASTANESİ,ORDU,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-004,15,3/9/2020 0:00,,
AMELIYAT MASASI,DMO,2020/037,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-026,11,5/10/2020 0:00,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/038,6/8/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,STR 2000 F,AMELİYAT MASASI,*,,2020/02-048 IRAKTI STOK OLDU,6/20/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/039,12/14/2020,ROMEDCOM,ROMEDCOM,MOLDOVA,STR 2000 F,AMELİYAT MASASI,*,2020/02-066,15,12/14/2020 0:00,,
AMELIYAT MASASI,DMO,2020/094,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-009,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/095,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-010,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/096,12/10/2019,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NEVŞEHİR DEVLET HASTANESİ,NEVŞEHİR,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-005,15,8/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/097,12/10/2019,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NEVŞEHİR DEVLET HASTANESİ,NEVŞEHİR,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-006,15,8/10/2020 0:00,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/098,3/13/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2000 f,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,DMO,2020/131,4/13/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-027,27,5/10/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/132,5/21/2020,MAX MEDİCA COMPANY,MAX MEDİCA COMPANY,IRAK,STR 2000 F,AMELİYAT MASASI,*,2020/02-046,30,DERHAL,,
AMELIYAT MASASI,STOK,2020/133,4/16/2020,STOK,STOK,STOK,2000 F,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/134,4/16/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,STOK,2000 F,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,YURTDIŞI,2020/135,5/21/2020,MAX MEDİCA COMPANY,MAX MEDİCA COMPANY,IRAK,STR 2000 F,AMELİYAT MASASI,*,2020/02-045,30,DERHAL,,
AMELIYAT MASASI,DMO,2019/308,4/16/2020,DMO DİYARBAKIR BÖLGE MÜDRÜLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-075,64,6/19/2020 0:00,,
AMELIYAT MASASI,DMO,2019/309,4/16/2020,DMO DİYARBAKIR BÖLGE MÜDRÜLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-076,64,6/19/2020 0:00,,
AMELIYAT MASASI,DMO,2019/310,4/16/2020,DMO DİYARBAKIR BÖLGE MÜDRÜLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-077,64,6/19/2020 0:00,,
AMELIYAT MASASI,DMO,2019/333,4/16/2020,DMO DİYARBAKIR BÖLGE MÜDRÜLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2019/02-081,64,6/19/2020 0:00,,
AMELIYAT MASASI,DMO,2020/136,12/10/2019,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NEVŞEHİR DEVLET HASTANESİ,NEVŞEHİR,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-007,60,8/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/137,12/10/2019,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NEVŞEHİR DEVLET HASTANESİ,NEVŞEHİR,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-008,60,8/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/150,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-011,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/151,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-012,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/152,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-013,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/153,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-014,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/154,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-015,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/155,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-016,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/156,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-017,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/157,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-018,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/158,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-019,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/159,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-020,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/160,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-021,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/161,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-022,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/162,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-023,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/163,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-024,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/164,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-025,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/165,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-028,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/166,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-029,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/167,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-030,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/168,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-031,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/170,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-032,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/171,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-033,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/172,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-034,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/173,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-035,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/174,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-036,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/175,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-037,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/176,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-038,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/177,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,YEŞİLKÖY SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-039,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/178,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,SANCAKTEPE SAHRA HASTANESİ,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-040,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/179,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-041,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/180,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,ŞIRNAK KADIN DOĞUM VE ÇOCUK HASTALIKLARI HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-042,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/181,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,CİZRE DEVLET HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-043,11,5/10/2020 0:00,,
AMELIYAT MASASI,DMO,2020/182,4/29/2020,DMO GENEL MÜDÜRLÜĞÜ,CİZRE DEVLET HASTANESİ,ŞIRNAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-044,11,5/10/2020 0:00,,
AMELIYAT MASASI,ÖZEL,2020/237,9/25/2020,SİEMENS HEALTHCARE SAĞLIK A.Ş.,SAMSUN 19 MAYIS ÜNİVERSİTESİ,SAMSUN,STR 2000 F,AMELİYAT MASASI,*,2020/02-049,2,9/27/2020 0:00,,
AMELIYAT MASASI,ÖZEL,2020/238,9/7/2020,ATESE MEDİKAL,ARNAVUTLUK,ARNAVUTLUK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-050,30,10/7/2020 0:00,,
AMELIYAT MASASI,2021 DE DEMO OLARAK GİTTİ,2020/240,6/10/2020,2021 DE DEMO OLARAK GİTTİ,2021 DE DEMO OLARAK GİTTİ,2021 DE DEMO OLARAK GİTTİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/241,6/10/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,ÖZEL,2020/291,7/27/2020,RADON MEDİKAL,RADON MEDİKAL,İSTANBUL,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-051,92,10/27/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/292,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-052,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/293,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-053,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/294,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-054,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/295,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-055,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/296,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-056,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/297,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-057,7,8/11/2020 0:00,,
AMELIYAT MASASI,YURTDIŞI,2020/298,8/4/2020,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-058,7,8/11/2020 0:00,,
AMELIYAT MASASI,DMO,2020/335,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-059,11,10/2/2020 0:00,,
AMELIYAT MASASI,DMO,2020/336,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-060,11,10/2/2020 0:00,,
AMELIYAT MASASI,DMO,2020/337,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-061,11,10/2/2020 0:00,,
AMELIYAT MASASI,DMO,2020/338,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-062,11,10/2/2020 0:00,,
AMELIYAT MASASI,DMO,2020/339,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-063,11,10/2/2020 0:00,,
AMELIYAT MASASI,DMO,2020/340,9/21/2020,DMO GENEL MÜDÜRLÜĞÜ,KIBRIS PANDEMİ HASTANESİ,KIBRIS,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-064,11,10/2/2020 0:00,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/341,9/22/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,SERVİSİN MASASI YERİNE YENİ BİNASI İÇİN DEMO OLARAK BIRAKILDI,,,
AMELIYAT MASASI,ÖZEL,2020/342,10/27/2020,ÖZEL VATAN HASTANESİ,ÖZEL VATAN HASTANESİ,KAHRAMANMARAŞ,GOLDBERG 5S,AMELİYAT MASASI,*,2020/02-065,15,10/2/2020 0:00,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/356,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/357,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/358,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/359,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/360,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/361,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/362,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,2021 DE SATIŞA ÇEVRİLDİ,2020/363,10/7/2020,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,2021 DE SATIŞA ÇEVRİLDİ,GOLDBERG 5S,AMELİYAT MASASI,*,,,,,
AMELIYAT MASASI,YURTDIŞI,2020/362,1/4/2021,KOMED KOSOVA,KOMED KOSOVA,KOSOVA,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-001,16,1/20/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/359,1/7/2021,ETKİN TIBBİ CİHAZLAR,ETKİN TIBBİ CİHAZLAR,ROMANYA,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-007,5,1/12/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/341,1/7/2021,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-002,16,1/23/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/361,1/7/2021,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-003,16,1/23/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/360,1/7/2021,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-004,16,1/23/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/357,1/7/2021,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-005,16,1/23/2021,,
AMELIYAT MASASI,YURTDIŞI,2020/358,1/7/2021,RAWAT ALMAJARRA,RAWAT ALMAJARRA,IRAK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-006,16,1/23/2021,,
AMELIYAT MASASI,DEMO,2020/240,2/2/2021,TARSUS DEVLET HASTANESİ,TARSUS DEVLET HASTANESİ,MERSİN,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-008,,2/2/2021,,
AMELIYAT MASASI,DMO,2021/022,2/4/2021,DMO GENEL MÜDÜRLÜĞÜ,ARNAVUTLUK FİER HASTANESİ,ARNAVUTLUK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-013,19,2/23/2021,,
AMELIYAT MASASI,DMO,2021/023,2/12/2021,DMO GENEL MÜDÜRLÜĞÜ,ARNAVUTLUK FİER HASTANESİ,ARNAVUTLUK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-010,37,3/21/2021,,
AMELIYAT MASASI,DMO,2021/024,2/12/2021,DMO GENEL MÜDÜRLÜĞÜ,ARNAVUTLUK FİER HASTANESİ,ARNAVUTLUK,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-014,37,3/21/2021,,
AMELIYAT MASASI,DMO,2021/025,2/18/2021,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BALIKESİR ÜNİVERSİTESİ SAĞLIK UYGULAMA ARAŞTIRMA HASTANESŞ,BALIKESİR,GOLDBERG 5S,AMELİYAT MASASI,*,2021/02-015,59,4/18/2021,,
