siparis_tarihi,teslim_suresi,teslim_tarihi,irsaliye_tarihi
3/31/2020 0:00,64,6/3/2020 0:00,
3/31/2020 0:00,64,6/3/2020 0:00,
4/8/2020 0:00,64,6/11/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/8/2020 0:00,54,6/1/2020 0:00,
4/9/2020 0:00,59,6/7/2020 0:00,
4/20/2020 0:00,15,5/5/2020 0:00,
4/22/2020 0:00,30,5/22/2020 0:00,
4/29/2020 0:00,11,5/10/2020 0:00,
4/29/2020 0:00,11,5/10/2020 0:00,
4/29/2020 0:00,11,5/10/2020 0:00,
4/29/2020 0:00,11,5/10/2020 0:00,
4/29/2020 0:00,11,5/10/2020 0:00,
5/22/2020 0:00,59,7/20/2020 0:00,
5/27/2020 0:00,64,7/30/2020 0:00,
5/27/2020 0:00,64,7/30/2020 0:00,
5/28/2020 0:00,31,6/28/2020 0:00,
5/30/2020 0:00,16,6/15/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/4/2020 0:00,40,7/14/2020 0:00,
6/5/2020 0:00,,DERHAL,
6/8/2020 0:00,22,6/30/2020 0:00,
11/6/2020 0:00,59,1/4/2021 0:00,
6/17/2020 0:00,0,6/17/2020 0:00,
6/16/2020 0:00,64,8/19/2020 0:00,
6/20/2020 0:00,9,6/29/2020 0:00,
6/20/2020 0:00,9,6/29/2020 0:00,
6/29/2020 0:00,59,8/27/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
8/15/2020 0:00,2,8/17/2020 0:00,
7/18/2020 0:00,30,8/17/2020 0:00,
7/24/2020 0:00,64,9/26/2020 0:00,
7/27/2020 0:00,59,9/24/2020 0:00,
8/5/2020 0:00,30,9/4/2020 0:00,
8/17/2020 0:00,18,9/4/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
7/4/2020 0:00,32,8/5/2020 0:00,
8/27/2020 0:00,59,10/25/2020 0:00,
9/7/2020 0:00,46,10/23/2020 0:00,
8/27/2020 0:00,64,10/30/2020 0:00,
8/27/2020 0:00,64,10/30/2020 0:00,
9/25/2020 0:00,64,11/28/2020 0:00,
9/18/2020 0:00,53,11/10/2020 0:00,
8/20/2020 0:00,82,11/10/2020 0:00,
9/8/2020 0:00,4,9/12/2020 0:00,
10/27/2020 0:00,19,11/15/2020 0:00,
10/2/2020 0:00,64,12/5/2020 0:00,
9/3/2020 0:00,59,11/1/2020 0:00,
9/21/2020 0:00,19,10/10/2020 0:00,
9/21/2020 0:00,19,10/10/2020 0:00,
9/21/2020 0:00,11,10/2/2020 0:00,
9/22/2020 0:00,64,11/25/2020 0:00,
9/23/2020 0:00,-44097,,
11/3/2020 0:00,59,1/1/2021 0:00,
10/1/2020 0:00,65,12/5/2020 0:00,
10/1/2020 0:00,19,10/20/2020 0:00,
10/1/2020 0:00,-44105,,
10/2/2020 0:00,6,10/8/2020 0:00,
10/22/2020 0:00,64,12/25/2020 0:00,
10/2/2020 0:00,64,12/5/2020 0:00,
11/17/2020 0:00,59,1/15/2021 0:00,
10/15/2020 0:00,26,11/10/2020 0:00,
10/15/2020 0:00,36,11/20/2020 0:00,
10/15/2020 0:00,36,11/20/2020 0:00,
10/15/2020 0:00,36,11/20/2020 0:00,
10/15/2020 0:00,36,11/20/2020 0:00,
10/15/2020 0:00,26,11/10/2020 0:00,
10/15/2020 0:00,21,11/5/2020 0:00,
10/20/2020 0:00,12,11/1/2020 0:00,
10/20/2020 0:00,20,11/9/2020 0:00,
10/22/2020 0:00,64,12/25/2020 0:00,
9/16/2020 0:00,64,11/19/2020 0:00,
12/7/2020 0:00,13,12/20/2020 0:00,
12/7/2020 0:00,13,12/20/2020 0:00,
11/12/2020 0:00,7,11/19/2020 0:00,
11/12/2020 0:00,8,11/20/2020 0:00,
11/12/2020 0:00,9,11/21/2020 0:00,
11/12/2020 0:00,10,11/22/2020 0:00,
11/12/2020 0:00,11,11/23/2020 0:00,
11/12/2020 0:00,12,11/24/2020 0:00,
11/12/2020 0:00,13,11/25/2020 0:00,
11/12/2020 0:00,14,11/26/2020 0:00,
11/12/2020 0:00,15,11/27/2020 0:00,
11/12/2020 0:00,16,11/28/2020 0:00,
11/12/2020 0:00,17,11/29/2020 0:00,
11/12/2020 0:00,18,11/30/2020 0:00,
11/12/2020 0:00,19,12/1/2020 0:00,
11/12/2020 0:00,20,12/2/2020 0:00,
11/12/2020 0:00,21,12/3/2020 0:00,
11/12/2020 0:00,22,12/4/2020 0:00,
11/12/2020 0:00,23,12/5/2020 0:00,
11/12/2020 0:00,24,12/6/2020 0:00,
11/12/2020 0:00,25,12/7/2020 0:00,
11/12/2020 0:00,26,12/8/2020 0:00,
11/12/2020 0:00,27,12/9/2020 0:00,
11/12/2020 0:00,28,12/10/2020 0:00,
11/12/2020 0:00,29,12/11/2020 0:00,
11/12/2020 0:00,30,12/12/2020 0:00,
11/12/2020 0:00,31,12/13/2020 0:00,
11/12/2020 0:00,32,12/14/2020 0:00,
11/12/2020 0:00,33,12/15/2020 0:00,
11/12/2020 0:00,34,12/16/2020 0:00,
11/12/2020 0:00,35,12/17/2020 0:00,
11/12/2020 0:00,36,12/18/2020 0:00,
11/12/2020 0:00,37,12/19/2020 0:00,
11/12/2020 0:00,38,12/20/2020 0:00,
11/12/2020 0:00,39,12/21/2020 0:00,
11/12/2020 0:00,40,12/22/2020 0:00,
11/12/2020 0:00,41,12/23/2020 0:00,
11/12/2020 0:00,42,12/24/2020 0:00,
11/12/2020 0:00,43,12/25/2020 0:00,
11/12/2020 0:00,44,12/26/2020 0:00,
11/12/2020 0:00,45,12/27/2020 0:00,
11/12/2020 0:00,46,12/28/2020 0:00,
11/12/2020 0:00,47,12/29/2020 0:00,
11/12/2020 0:00,48,12/30/2020 0:00,
11/12/2020 0:00,49,12/31/2020 0:00,
11/12/2020 0:00,50,1/1/2021 0:00,
11/12/2020 0:00,51,1/2/2021 0:00,
11/12/2020 0:00,52,1/3/2021 0:00,
11/12/2020 0:00,53,1/4/2021 0:00,
11/12/2020 0:00,54,1/5/2021 0:00,
11/12/2020 0:00,55,1/6/2021 0:00,
11/12/2020 0:00,56,1/7/2021 0:00,
11/12/2020 0:00,57,1/8/2021 0:00,
11/12/2020 0:00,58,1/9/2021 0:00,
11/12/2020 0:00,59,1/10/2021 0:00,
11/12/2020 0:00,60,1/11/2021 0:00,
11/12/2020 0:00,61,1/12/2021 0:00,
11/12/2020 0:00,62,1/13/2021 0:00,
11/12/2020 0:00,63,1/14/2021 0:00,
11/12/2020 0:00,64,1/15/2021 0:00,
11/12/2020 0:00,65,1/16/2021 0:00,
11/12/2020 0:00,66,1/17/2021 0:00,
10/29/2020 0:00,23,11/21/2020 0:00,
10/2/2020 0:00,64,12/5/2020 0:00,
11/6/2020 0:00,24,11/30/2020 0:00,
11/6/2020 0:00,24,11/30/2020 0:00,
11/6/2020 0:00,25,12/1/2020 0:00,
11/6/2020 0:00,20,11/26/2020 0:00,
11/7/2020 0:00,48,12/25/2020 0:00,
11/7/2020 0:00,48,12/25/2020 0:00,
11/9/2020 0:00,15,11/24/2020 0:00,
11/9/2020 0:00,64,1/12/2021 0:00,
11/9/2020 0:00,64,1/12/2021 0:00,
11/10/2020 0:00,20,11/30/2020 0:00,
11/10/2020 0:00,10,11/20/2020 0:00,
11/13/2020 0:00,28,12/11/2020 0:00,
11/13/2020 0:00,27,12/10/2020 0:00,
11/5/2020 0:00,59,1/3/2021 0:00,
9/14/2020 0:00,88,12/11/2020 0:00,
4/20/2021 0:00,-77,2/2/2021 0:00,
12/7/2020 0:00,5,12/12/2020 0:00,
12/7/2020 0:00,5,12/12/2020 0:00,
12/7/2020 0:00,64,2/9/2021 0:00,
12/8/2020 0:00,64,2/10/2021 0:00,
4/20/2021 0:00,-77,2/2/2021 0:00,
12/14/2020 0:00,15,12/29/2020 0:00,
12/14/2020 0:00,15,12/29/2020 0:00,
12/28/2020 0:00,16,1/13/2021 0:00,
4/13/2022 0:00,-454,1/14/2021 0:00,
12/25/2020,66,3/1/2021 0:00,
12/25/2020,66,3/1/2021 0:00,
12/22/2020,59,2/19/2021 0:00,
9/10/2021,35,10/15/2021 0:00,
11/11/2021,7,11/18/2021 0:00,
10/28/2021,30,31.11.2021,
9/27/2021,61,11/27/2021 0:00,
6/29/2021,13,7/12/2021 0:00,
9/25/2021,14,10/9/2021 0:00,
1/7/2021,16,1/23/2021 0:00,
1/7/2021,16,1/23/2021 0:00,
1/7/2021,14,1/21/2021 0:00,
1/7/2021,14,1/21/2021 0:00,
1/7/2021,14,1/21/2021 0:00,
12/5/2020,86,3/1/2021 0:00,
9/7/2020,156,2/10/2021 0:00,
12/9/2020,64,2/11/2021 0:00,
12/8/2020,64,2/10/2021 0:00,
1/11/2021,29,2/9/2021 0:00,
4/13/2022,21,5/4/2022 0:00,
2/3/2021,7,2/10/2021 0:00,
2/12/2021,37,3/21/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/15/2021,11,2/26/2021 0:00,
2/16/2021,10,2/26/2021 0:00,
2/18/2021,4,2/22/2021 0:00,
2/23/2021,10,3/5/2021 0:00,
2/23/2021,10,3/5/2021 0:00,
2/26/2021,7,3/5/2021 0:00,
4/28/2021,10,5/8/2021 0:00,
6/29/2021,13,7/12/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
3/4/2021,64,5/7/2021 0:00,
8/13/2021,64,10/16/2021 0:00,
4/6/2021,64,6/9/2021 0:00,
4/6/2021,64,6/9/2021 0:00,
4/20/2021,10,4/30/2021 0:00,
3/31/2021,64,6/3/2021 0:00,
2/27/2021,142,7/19/2021 0:00,
4/20/2021,59,6/18/2021 0:00,
5/3/2021,59,7/1/2021 0:00,
5/7/2021,1,5/8/2021 0:00,
4/8/2021,64,6/11/2021 0:00,
5/17/2021,64,7/20/2021 0:00,
3/3/2021,7,3/10/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
3/13/2021,38,4/20/2021 0:00,
6/10/2021,7,6/17/2021 0:00,
6/22/2021,30,7/22/2021 0:00,
11/11/2021,23,12/4/2021 0:00,
3/22/2021,9,3/31/2021 0:00,
3/22/2021,14,4/5/2021 0:00,
6/24/2021,30,7/24/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
3/23/2021,59,5/21/2021 0:00,
3/31/2021,64,6/3/2021 0:00,
4/8/2021,15,4/23/2021 0:00,
4/8/2021,15,4/23/2021 0:00,
4/8/2021,15,4/23/2021 0:00,
4/15/2021,59,6/13/2021 0:00,
4/28/2021,10,5/8/2021 0:00,
4/29/2021,52,6/20/2021 0:00,
10/28/2021,,31.11.2021,
10/11/2021,9,10/20/2021 0:00,
6/26/2021,29,7/25/2021 0:00,
6/26/2021,29,7/25/2021 0:00,
7/6/2021,26,8/1/2021 0:00,
8/16/2021,18,9/3/2021 0:00,
8/16/2021,18,9/3/2021 0:00,
11/10/2021,59,1/8/2022 0:00,
5/18/2021,64,7/21/2021 0:00,
5/20/2021,21,6/10/2021 0:00,
6/17/2021,9,6/26/2021 0:00,
6/15/2021,59,8/13/2021 0:00,
6/2/2021,24,6/26/2021 0:00,
6/2/2021,24,6/26/2021 0:00,
6/4/2021,15,6/19/2021 0:00,
6/5/2021,25,6/30/2021 0:00,
6/5/2021,25,6/30/2021 0:00,
6/10/2021,21,7/1/2021 0:00,
12/6/2021,59,2/3/2022 0:00,
6/10/2021,21,7/1/2021 0:00,
6/17/2021,9,6/26/2021 0:00,
6/17/2021,35,7/22/2021 0:00,
6/17/2021,35,7/22/2021 0:00,
6/17/2021,35,7/22/2021 0:00,
6/17/2021,35,7/22/2021 0:00,
7/2/2021,3,7/5/2021 0:00,
7/2/2021,3,7/5/2021 0:00,
8/17/2021,64,10/20/2021 0:00,
6/21/2021,20,7/11/2021 0:00,
6/21/2021,20,7/11/2021 0:00,
6/21/2021,20,7/11/2021 0:00,
6/21/2021,20,7/11/2021 0:00,
6/29/2021,13,7/12/2021 0:00,
8/17/2021,64,10/20/2021 0:00,
8/19/2021,64,10/22/2021 0:00,
8/25/2021,21,9/15/2021 0:00,
8/25/2021,21,9/15/2021 0:00,
3/18/2022,0,3/18/2022 0:00,
11/3/2021,27,11/30/2021 0:00,
8/13/2021,64,10/16/2021 0:00,
8/31/2021,30,9/30/2021 0:00,
3/24/2022,-174,10/1/2021 0:00,
7/10/2021,18,7/28/2021 0:00,
7/10/2021,18,7/28/2021 0:00,
3/22/2021,14,4/5/2021 0:00,
3/22/2021,14,4/5/2021 0:00,
7/28/2021,59,9/25/2021 0:00,
8/4/2021,16,8/20/2021 0:00,
9/21/2021,59,11/19/2021 0:00,
9/24/2021,64,11/27/2021 0:00,
11/3/2021,27,11/30/2021 0:00,
9/24/2021,64,11/27/2021 0:00,
9/15/2021,1,9/16/2021 0:00,
11/19/2021,-63,9/17/2021 0:00,
11/19/2021,-62,9/18/2021 0:00,
9/24/2021,64,11/27/2021 0:00,
9/10/2021,35,10/15/2021 0:00,
12/8/2021,59,2/5/2022 0:00,
9/10/2021,35,10/15/2021 0:00,
9/10/2021,35,10/15/2021 0:00,
11/2/2021,64,1/5/2022 0:00,
11/2/2021,64,1/5/2022 0:00,
10/15/2021,64,12/18/2021 0:00,
11/2/2021,10,11/12/2021 0:00,
10/15/2021,64,12/18/2021 0:00,
10/22/2021,64,12/25/2021 0:00,
10/22/2021,64,12/25/2021 0:00,
10/12/2021,30,11/11/2021 0:00,
10/12/2021,30,11/11/2021 0:00,
10/7/2021,31,11/7/2021 0:00,
10/7/2021,31,11/7/2021 0:00,
10/7/2021,31,11/7/2021 0:00,
10/8/2021,24,11/1/2021 0:00,
11/11/2021,23,12/4/2021 0:00,
10/25/2021,26,11/20/2021 0:00,
10/27/2021,29,11/25/2021 0:00,
11/3/2021,12,11/15/2021 0:00,
11/12/2021,34,12/16/2021 0:00,
11/12/2021,34,12/16/2021 0:00,
11/12/2021,64,1/15/2022 0:00,
11/12/2021,64,1/15/2022 0:00,
11/29/2021,59,1/27/2022 0:00,
11/12/2021,77,1/28/2022 0:00,
11/12/2021,78,1/29/2022 0:00,
12/22/2021,20,1/11/2022 0:00,
12/22/2021,20,1/11/2022 0:00,
12/29/2021,23,1/21/2022 0:00,
12/2/2021,59,1/30/2022 0:00,
12/22/2021,20,1/11/2022 0:00,
12/22/2021,20,1/11/2022 0:00,
12/22/2021,8,12/30/2021 0:00,
11/9/2022,,12/9/2022,
4/13/2022,,5/4/2022,
1/6/2022,,,
2/15/2023,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
5/11/2022,,6/6/2022,
8/8/2022,,8/12/2022,
5/11/2022,,6/6/2022,
1/6/2022,,,
4/13/2022,,,
1/6/2022,(ALYANS MEDİKALE GÖNDERİLEN CİHAZ İLE AYNI SERİ NUMARASI İLE ÜRETİLDİ),,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
1/6/2022,,,
5/11/2022,,6/6/2022,
1/6/2022,,,
5/11/2022,,6/6/2022,
5/11/2022,,6/6/2022,
5/11/2022,,6/6/2022,
4/19/2022,,5/12/2022,
4/19/2022,,5/12/2022,
4/25/2022,,5/15/2022,
10/27/2022,,,
1/6/2022,,,
6/8/2022,,6/15/2022,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
1/6/2022,,,
1/6/2022,,,
8/5/2022,15 GÜN,8/15/2022,
5/18/2022,,,
3/3/2022,,3/11/2022,
2/21/2022,,3/10/2022,
3/9/2022,,5/8/2022,
9/7/2021,,9/30/2021,
4/13/2022,,4/6/2022,
5/13/2022,,7/12/2022,
7/18/2022,,9/16/2022,
1/6/2022,,,
1/27/2022,,3/12/2022,
3/28/2022,60 GÜN,5/27/2022,
3/8/2022,,5/7/2022,
4/7/2022,,,
4/29/2022, 60 GÜN,6/28/2022,
12/16/2022,,1/5/2023,
2/11/2022,,4/16/2022,
4/4/2022,,5/24/2022,
4/21/2022,,6/24/2022,
8/22/2022,,8/25/2022,
4/8/2022,42 GÜN,5/20/2022,
2/9/2022,,2/28/2022,
3/8/2022,,5/7/2022,
4/28/2022,60,6/27/2022,
2/9/2022,,4/9/2022,
1/6/2022,,5/7/2022,
1/31/2022,,3/23/2022,
1/31/2022,,3/23/2022,
1/18/2022,,3/23/2022,
1/18/2022,,3/23/2022,
2/1/2022,,,
2/1/2022,,,
9/12/2022,,10/14/2022,
2/1/2022,,,
2/1/2022,,,
2/1/2022,,,
2/1/2022,,4/1/2022,
2/1/2022,,,
2/1/2022,,,
2/1/2022,,,
4/7/2022,65 GÜN,6/11/2022,
4/7/2022,65 GÜN,6/11/2022,
8/19/2022,65 GÜN,10/23/2022,
5/27/2022,65 GÜN,7/31/2022,
5/27/2022,65 GÜN,7/31/2022,
6/30/2022, 15 GÜN,7/15/2022,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
3/8/2022,,,
3/18/2022,,,
4/7/2022,15 GÜN,4/22/2022,
6/22/2022,,7/9/2022,
6/22/2022,,,
4/13/2022,,5/6/2022,
11/30/2022,,,
5/23/2022, 60 GÜN,7/22/2022,
5/10/2022,,5/27/2022,
5/20/2022, 65 GÜN,7/24/2022,
4/8/2022,,5/20/2022,
5/25/2022, 65 GÜN,7/29/2022,
5/27/2022,65 GÜN,7/31/2022,
4/13/2022,,5/4/2022,
6/2/2022, 60 GÜN,8/1/2022,
6/3/2022, 65 GÜN,8/7/2022,
6/8/2022, 65 GÜN,8/12/2022,
6/13/2022,10 HAFTA,8/12/2022,
6/14/2022,,7/1/2022,
10/4/2022,65 GÜN,12/8/2022,cihaz gitti.
9/20/2022,  60 GÜN,11/19/2022,
9/26/2022,  60 GÜN,11/25/2022,
9/28/2022, 65 GÜN ,12/2/2022,
9/28/2022, 65 GÜN ,12/2/2022,
9/30/2022, 65 GÜN ,12/4/2022,
9/30/2022, 65 GÜN ,12/4/2022,
10/4/2022, 65 GÜN ,12/8/2022,
6/18/2022,,6/12/2022,
6/27/2022, 65 GÜN,8/31/2022,
7/7/2022, 6 HAFTA,8/12/2022,
7/18/2022, 60 GÜN,9/16/2022,
8/17/2022, 60 GÜN,10/16/2022,
8/29/2022, 60 GÜN,10/28/2022,
4/8/2022,,5/20/2022,
8/5/2022,,8/26/2022,
8/11/2022, 65 GÜN,10/15/2022,
8/11/2022, 65 GÜN,10/15/2022,
8/15/2022,,9/4/2022,
10/13/2022,,10/18/2022,
7/19/2022,,8/5/2022,
6/27/2022,,,
9/2/2022,15 GÜN,9/17/2022,
7/19/2022,30 GÜN,6/18/2022,
7/19/2022,30 GÜN,6/18/2022,
5/29/2022,15 GÜN,6/13/2022,
8/20/2022,,,kazan yok - nerede
8/29/2022,,,
8/29/2022,,,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
9/3/2022,,9/30/2022,
10/25/2022,,11/19/2022,
9/14/2022,,,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
12/6/2022,,12/10/2022,DUBAİ FUARA GİDİP GELDİ VE CEZAYİRE SATILDI.
9/14/2022,,,
9/24/2022,,10/24/2022,
10/4/2022,65 GÜN,12/8/2022,
10/4/2022,65 GÜN,12/8/2022,
10/10/2022,65 GÜN,12/14/2022,
10/10/2022,65 GÜN,12/14/2022,
10/11/2022,65 GÜN,12/15/2022,
10/11/2022,65 GÜN,12/15/2022,
9/24/2022,,10/24/2022,
10/20/2022,65 GÜN,12/24/2022,
10/20/2022,65 GÜN,12/24/2022,
10/20/2022,65 GÜN,12/24/2022,
10/20/2022,65 GÜN,12/24/2022,
10/25/2022,,11/19/2022,
11/2/2022,,,
11/10/2022,65 GÜN,1/14/2023,
10/20/2022,65 GÜN,12/24/2022,
10/25/2022,,11/19/2022,
10/26/2022,65 GÜN,12/30/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/2/2022,,12/20/2022,
11/7/2022, 65 GÜN ,1/11/2023,
11/7/2022, 65 GÜN ,1/11/2023,
11/7/2022, 65 GÜN ,1/11/2023,
11/9/2022,,,
11/9/2022,,11/30/2023,
11/22/2022,60 GÜN,1/21/2023,
11/11/2022,,12/9/2022,
11/17/2022, 65 GÜN ,1/21/2023,
11/17/2022, 65 GÜN ,1/21/2023,
11/17/2022, 65 GÜN ,1/21/2023,
11/17/2022, 65 GÜN ,1/21/2023,
11/17/2022, 65 GÜN ,1/21/2023,
11/17/2022, 65 GÜN ,1/21/2023,
11/18/2022,30 GÜN,12/18/2022,
11/18/2022,30 GÜN,12/18/2022,
2/13/2023,,2/14/2023,
12/5/2022,60 GÜN,2/3/2023,
12/5/2022,60 GÜN,2/3/2023,
12/30/2022,,12/30/2022,
12/7/2022,60 GÜN,2/5/2023,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
11/24/2022,,12/23/2022,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
9/14/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/1/2022,,,
12/6/2022,,1/6/2022,
12/7/2022,60 GÜN,2/5/2023,
12/7/2022,,1/6/2023,
2/13/2023,,2/14/2023,
12/16/2022,SERİ NUMARASI İPTAL OLDU,,
9/14/2023,30 GÜN,9/21/2023,
8/14/2023,30 GÜN,8/16/2023,
7/31/2023,30 GÜN,9/5/2023,
3/20/2023,30 GÜN,4/19/2023,
7/31/2023,30 GÜN,9/5/2023,
12/1/2023,30 GÜN,12/7/2023,
3/20/2023,30 GÜN,4/19/2023,
6/7/2023,30 GÜN,6/10/2023,
4/7/2023,30 GÜN,5/7/2023,
2/15/2023,30 GÜN,3/7/2023,
1/23/2023,30 GÜN,2/9/2023,
12/6/2023,30 GÜN,12/12/2023,
4/6/2023,30 GÜN,5/6/2023,
3/9/2023,30 GÜN,4/8/2023,
2/24/2023,45 GÜN,3/10/2023,
3/22/2023,45 GÜN,4/25/2023,
2/15/2023,45 GÜN,3/7/2023,
7/21/2023,45 GÜN,8/15/2023,
7/21/2023,45 GÜN,8/15/2023,
7/31/2023,45 GÜN,9/5/2023,
