kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,aciklama,solusyon_fatura,bidon_acilisi
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-160,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-161,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-162,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-163,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-164,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-165,,,,,
KARTUS,,2018/011,2018-01-26,MERİVAN IRAK GİDEN CİHAZLARIN İÇİNE KONULDU.,,IRAK,,KARTUŞ,,2018/07-166,,,,,
KARTUS,,2018/012,2018-02-01,MUSTAFA TOPÇU AKSARAY İÇİN ALDI.,,,,KARTUŞ,,2018/07-167,,,DEMO,,
KARTUS,,2018/012,2018-02-01,MUSTAFA TOPÇU AKSARAY İÇİN ALDI.,,,,KARTUŞ,,2018/07-168,,,DEMO,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-169,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-170,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-171,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-172,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-173,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-174,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-175,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-176,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-177,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-178,,,SÖZLEŞME,,
KARTUS,,2018/013,2018-02-06,DÜZCE ATATÜRK DEVLET HASTANESİ,,DÜZCE,,KARTUŞ,,2018/07-179,,,SÖZLEŞME,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-180,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-181,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-182,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-183,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-184,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-185,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-186,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-187,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-188,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-189,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-190,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-191,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-192,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-193,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-194,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-195,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-196,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-197,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-198,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-199,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-200,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-201,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-202,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-203,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-204,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-205,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-206,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-207,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-208,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-209,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-210,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-211,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-212,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-213,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-214,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-215,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-216,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-217,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-218,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-219,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-220,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-221,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-222,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-223,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-224,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-225,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-226,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-227,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-228,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-229,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-230,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-231,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-232,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-233,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-234,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-235,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-236,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-237,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-238,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-239,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-240,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-241,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-242,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-243,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-244,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-245,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-246,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-247,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-248,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-249,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-250,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-251,,,DEĞİŞİM,,
KARTUS,,2018/014,2018-02-06,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,,AKSARAY,,KARTUŞ,,2018/07-252,,,DEĞİŞİM,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-253,,380-TL,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-254,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-255,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-256,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-257,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-258,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-259,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-260,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-261,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-262,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-263,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-264,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-265,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-266,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-267,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-268,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-269,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-270,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-271,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-272,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-273,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-274,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-275,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-276,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-277,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-278,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-279,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-280,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-281,,,SATIŞ,,
KARTUS,,2018/015,2018-02-06,FATİH SULTAN MEHMET  EĞİTİM VE ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2018/07-282,,,SATIŞ,,
KARTUS,,2018/016,2018-02-07,SURUÇ DEVLET HASTANESİ,,ŞANLIURFA,,KARTUŞ,,2018/07-283,,YUSUF BAYRAMA VERİLDİ.,DEMO,,
KARTUS,,2018/016,2018-02-07,SURUÇ DEVLET HASTANESİ,,ŞANLIURFA,,KARTUŞ,,2018/07-284,,YUSUF BAYRAMA VERİLDİ.,DEMO,,
KARTUS,,2018/016,2018-02-07,YUSUF BAYRAM STOK,,STOK,,KARTUŞ,,2018/07-285,,,STOK,,
KARTUS,,2018/016,2018-02-07,YUSUF BAYRAM STOK,,STOK,,KARTUŞ,,2018/07-286,,,STOK,,
KARTUS,,2018/016,2018-02-07,YUSUF BAYRAM STOK,,STOK,,KARTUŞ,,2018/07-287,,,STOK,,
KARTUS,,2018/017,2018-02-12,KARS KAĞIZMAN DEVLET HASTANESİ,,DEMO,,KARTUŞ,,2018/07-288,,,MALZEMELERİYEL BİRLİKTE YURTİÇİ KARGO İLE GÖNDERİLDİ.,,
KARTUS,,2018/017,2018-02-12,KARS KAĞIZMAN DEVLET HASTANESİ,,DEMO,,KARTUŞ,,2018/07-289,,,MALZEMELERİYEL BİRLİKTE YURTİÇİ KARGO İLE GÖNDERİLDİ.,,
KARTUS,,2018/017,2018-02-12,KARS KAĞIZMAN DEVLET HASTANESİ,,DEMO,,KARTUŞ,,2018/07-290,,,MALZEMELERİYEL BİRLİKTE YURTİÇİ KARGO İLE GÖNDERİLDİ.,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-291,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-292,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-293,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-294,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-295,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-296,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/018,2018-02-14,HİTİT ÜNİVERSİTESİ ÇORUM EROL OLÇOK EĞİTİM ARAŞTIRMA HASTANESİ,,ÇORUM,,KARTUŞ,,2018/07-297,,,SÖZLEŞMELİ SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-298,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-299,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-300,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-301,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-302,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-303,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-304,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-305,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-306,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-307,,,SATIŞ,,
KARTUS,,2018/019,2018-02-16,ANCATECH MEDİKAL-MUŞ BULANIK DEVLET HASTANESİ,,MUŞ,,KARTUŞ,,2018/07-308,,,SATIŞ,,
