kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,siparis_durumu,irsaliye_tarihi
Ameliyat_Masasi,DMO,2023/276,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-042,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/277,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-043,70 GÜN,2023-12-19,,
Ameliyat_Masasi,ÖZEL,2023/278,2023-09-15,ÖZEL FLORYA HASTANESİ,ÖZEL FLORYA HASTANESİ,İSTANBUL,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-038,,2023-09-20,,
Ameliyat_Masasi,DMO,2023/279,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-044,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/280,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-045,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/281,2023-10-10,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-046,70 GÜN,2023-12-19,,
Ameliyat_Masasi,DMO,2023/282,2023-11-15,DMO ELEZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ UYGULAMA VE ARAŞTIRMA HASTANESİ,SİVAS,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-048,60 GÜN,2024-01-14,,
Ameliyat_Masasi,DMO,2023/336,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-050,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/337,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-051,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/338,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-052,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/339,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-053,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/340,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-054,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/341,2023-12-06,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SB KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ (DEPREM BÖLGESİ),HATAY DEPREM BÖLGESİ,GOLDBERG 5 S,AMELİYAT MASASI,,2023/02-055,70 GÜN,2024-02-14,,
Ameliyat_Masasi,DMO,2023/388,2023-11-06,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,GİRESUN ÜNİVERSİTESİ PROF.DR.A.İLHAN ÖZDEMİR EĞİTİM VE ARAŞTIRMA HASTANESİ,,ERM 2000 F,AMELİYAT MASASI,,2023/02-047,60 GÜN,2024-01-05,,
Ameliyat_Masasi,DMO,2023/428,2024-02-20,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,TUNCELİ İL SAĞLIK MÜDÜRLÜĞÜ,TUNCELİ,ERM 2000 F,AMELİYAT MASASI,,,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/149,2024-01-19,ORDU GÜRGENTEPE DEVLET HASTANESİ,ORDU GÜRGENTEPE DEVLET HASTANESİ,ORDU,ERM 2000 F,AMELİYAT MASASI,,2024/02-035,60 GÜN,,,HİBE
Ameliyat_Masasi,ÖZEL,2024/151,2024-09-02,ÖNDER GRUP MAKİNE İTH. İHR. SAN. TİC. A.Ş.,TURGUTLU DEVLET HASTANESİ,MANİSA,ERM 2000 F,AMELİYAT MASASI,,2024/02-036,60 GÜN,2024-07-13,,
Ameliyat_Masasi,ÖZEL,2023/344,2024-01-25,EREN ENERJİ A.Ş.,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-001,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2023/345,2024-01-25,EREN ENERJİ A.Ş.,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-002,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2023/389,2024-01-25,EREN ENERJİ A.Ş.,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-003,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2024/167,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-004,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2024/168,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-005,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2024/169,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-006,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2024/170,2024-02-14,IEC,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-007,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2023/390,2024-02-14,IP,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-008,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2023/392,2024-02-14,IP,PAKİSTAN,PAKİSTAN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-009,60 GÜN,,,
Ameliyat_Masasi,DMO,2023/430,2024-02-20,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,TUNCELİ İL SAĞLIK MÜDÜRLÜĞÜ,TUNCELİ,ERM 2000 F,AMELİYAT MASASI,,2024/02-010,60 GÜN,2024-04-20,,
Ameliyat_Masasi,YURTDIŞI,2022/503,2022-12-07,FAS,FAS,FAS,GOLDBERG 3 S,AMELİYAT MASASI,aşağıda,2024/02-030,60 GÜN,2024-05-10,,
Ameliyat_Masasi,ÖZEL,2023/164,2024-08-16,GHS DANIŞMANLIK MÜHENDİSLİK SAĞLIK HİZMETLERİ SAN. TİC. A.Ş.,GHS DANIŞMANLIK MÜHENDİSLİK SAĞLIK HİZMETLERİ SAN. TİC. A.Ş.,İSTANBUL,GOLDBERG 4 S,AMELİYAT MASASI,,2024/02-031,60 GÜN,2024-08-17,,
Ameliyat_Masasi,ÖZEL,2023/283,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-012,60 GÜN,,,
Ameliyat_Masasi,DMO,2023/391,2024-04-19,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,SELÇUK ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,KONYA,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-013,60 GÜN,2024-06-18,,
Ameliyat_Masasi,DMO,2023/393,2024-03-11,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,SİVAS,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-011,60 GÜN,2024-05-10,,
Ameliyat_Masasi,YURTDIŞI,2023/427,2023-11-28,FAS,FAS,FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2024/02-027,60 GÜN,2024-05-10,,
Ameliyat_Masasi,YURTDIŞI,2023/428,2023-11-28,FAS,FAS,FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2024/02-028,60 GÜN,2024-05-10,,
Ameliyat_Masasi,YURTDIŞI,2023/429,2023-11-28,FAS,FAS,FAS,GOLDBERG 3 S,AMELİYAT MASASI,,2024/02-029,60 GÜN,2024-05-10,,
Ameliyat_Masasi,ÖZEL,2024/190,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-020,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/191,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-021,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/192,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-022,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/193,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-023,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/194,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-024,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/195,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-025,60 GÜN,,,
Ameliyat_Masasi,ÖZEL,2024/196,2024-05-02,BİOKAN MEDİKAL,BİOKAN MEDİKAL,KAYSERİ,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-026,60 GÜN,,,
Ameliyat_Masasi,YURTDIŞI,2024/250,2024-07-30,FAS,FAS,FAS,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-032,60 GÜN,2024-08-05,,
Ameliyat_Masasi,DEMO,2024/251,2024-08-09,ANKARA EĞİTİM V E ARAŞTIRMA HASTANESİ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-033,60 GÜN,2024-08-10,,demo gitti
Ameliyat_Masasi,DEMO,2024/252,2024-07-30,ANKARA EĞİTİM V E ARAŞTIRMA HASTANESİ,HİBE,ANKARA,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-034,60 GÜN,2024-08-05,,demo gitti
Ameliyat_Masasi,DMO,2024/253,2024-09-06,MALATYA İL SAĞLIK MÜDÜRLÜĞÜ,MALATYA İL SAĞLIK MÜDÜRLÜĞÜ,MALATYA,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-027,60 GÜN,2024-11-05,,
Ameliyat_Masasi,YURTDIŞI,2024/259,2024-09-19,MET RUSYA,MET RUSYA,RUSYA,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-038,60 GÜN,2024-09-25,,
Ameliyat_Masasi,DEMO,2024/260,2024-09-17,BAFRA DEVLET HASTANESİ,BAFRA DEVLET HASTANESİ,SAMSUN,GOLDBERG 5 S,AMELİYAT MASASI,,2024/02-037,60 GÜN,,,
