kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,YURTDIŞI,2018/275,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-102,35,,,
OTOKLAV,YURTDIŞI,2018/276,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-103,35,,,
OTOKLAV,YURTDIŞI,2018/277,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-104,35,,,
OTOKLAV,YURTDIŞI,2018/278,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-105,35,,,
OTOKLAV,YURTDIŞI,2018/279,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-106,35,,,
OTOKLAV,YURTDIŞI,2018/280,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-107,35,,,
OTOKLAV,YURTDIŞI,2018/281,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-108,35,,,
OTOKLAV,YURTDIŞI,2018/282,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-109,35,,,
OTOKLAV,YURTDIŞI,2018/283,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-110,35,,,
OTOKLAV,YURTDIŞI,2018/284,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-111,35,,,
OTOKLAV,YURTDIŞI,2018/285,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-112,35,,,
OTOKLAV,YURTDIŞI,2018/286,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-113,35,,,
OTOKLAV,YURTDIŞI,2018/287,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-114,35,,,
OTOKLAV,YURTDIŞI,2018/288,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-115,35,,,
OTOKLAV,YURTDIŞI,2018/289,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-116,35,,,
OTOKLAV,YURTDIŞI,2018/290,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-117,35,,,
OTOKLAV,YURTDIŞI,2018/291,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-118,35,,,
OTOKLAV,YURTDIŞI,2018/292,2018-09-19,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2018/01-119,35,,,
OTOKLAV,YURTDIŞI,2018/293,2018-09-19,RAWAAT-ALMAJARRA COMPANY,RAWAAT-ALMAJARRA COMPANY,IRAK,STR 5510 D,250 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2018/01-120,3 HAFTA,,,
OTOKLAV,ÖZEL,2018/296,2018-09-24,MALTEPE ÜNİVERSİTESİ TIP FAKÜLTESİ,MALTEPE ÜNİVERSİTESİ TIP FAKÜLTESİ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2018/01-121,7 GÜN,,,
OTOKLAV,ÖZEL,2018/298,2018-09-26,NİHAT MİTHAT ÖZTÜRE VE VARİSLERİ,BERGAMA DEVLET HASTANESİ,BALIKESİR,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2018/01-122,20 GÜN,,,
OTOKLAV,DMO,2018/305,2018-10-12,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,GÖRELE DEVLET HASTANESİ,GİRESUN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-123,50 GÜN,,,
OTOKLAV,ÖZEL,2018/306,2018-10-23,ÖZEL TUZLA HASTANESİ,ÖZEL TUZLA HASTANESİ,İSTANBUL,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 lt,2018/01-124,20 GÜN,,,
OTOKLAV,YURTDIŞI,2018/308,2018-10-31,SHORESH ENTERPRISE,SHORESH ENTERPRISE,SİNGAPUR,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2018/01-126,15 GÜN,,,
OTOKLAV,ÖZEL,2018/312,2018-11-13,RU GIDA SANAYİ VE TİC.LTD.ŞTİ.,RU GIDA SANAYİ VE TİC.LTD.ŞTİ.,İSTANBUL,STR 7715 S,840 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2018/01-127,30 GÜN,,,
OTOKLAV,DMO,2018/317,2018-11-13,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,KINIK DEVLET HASTANESİ,İZMİR,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-128,15GÜN,,,
OTOKLAV,İHALE,2018/314,2018-11-14,KOCAELİ ÜNİVERSİTESİ BAP KOORDİNASYON BİRİMİ,KOCAELİ ÜNİVERSİTESİ BAP KOORDİNASYON BİRİMİ,KOCAELİ,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2018/01-129,60 GÜN,,,
OTOKLAV,DMO,2018/316,2018-11-15,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,HASANKEYF İLÇE DEVLET HASTANESİ,BATMAN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-130,50 GÜN,,,
OTOKLAV,DMO,2018/331,2018-12-20,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KESTEL DEVLET HASTANESİ,BURSA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-131,51 GÜN,,,
OTOKLAV,DMO,2018/318,2018-11-15,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KESTEL DEVLET HASTANESİ,BURSA,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-132,55 GÜN,2018-10-10,,
OTOKLAV,ÖZEL,2018/319,2018-11-16,ALYANS MEDİKAL,ALYANS MEDİKAL,ANKARA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2018/01-133,20 GÜN,2018-10-02,,
OTOKLAV,ÖZEL,2018/320,2018-11-16,ALYANS MEDİKAL,ALYANS MEDİKAL,ANKARA,STR 5510 D,250 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2018/01-134,20 GÜN,2018-10-16,,
OTOKLAV,İHALE,2018/330,2018-12-01,NUH NACİ YAZGAN ÜNİVERSİTESİ,NUH NACİ YAZGAN ÜNİVERSİTESİ,KAYSERİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-135,29 GÜN,2018-12-01,,
OTOKLAV,İHALE,2018/332,2018-12-01,NUH NACİ YAZGAN ÜNİVERSİTESİ,NUH NACİ YAZGAN ÜNİVERSİTESİ,KAYSERİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-136,30 GÜN,2018-11-12,,
OTOKLAV,YURTDIŞI,2018/227,2018-12-06,SHİNYAR COMPANY FOR GENERAL,SHİNYAR COMPANY FOR GENERAL,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2018/01-137,30 GÜN,,,
OTOKLAV,YURTDIŞI,2018/333,2018-12-06,SHİNYAR COMPANY FOR GENERAL,SHİNYAR COMPANY FOR GENERAL,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2018/01-138,30 GÜN,2018-11-15,,
OTOKLAV,ÖZEL,2018/313,2018-12-24,A HOSPİTALSAĞLIKHİZ.TİC.LTD.ŞTİ.,A HOSPİTALSAĞLIKHİZ.TİC.LTD.ŞTİ.,İSTANBUL,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2018/01-139,15 GÜN,2018-12-13,,
OTOKLAV,YURTDIŞI,2018/057,2018-01-05,MERİVAN,MERİVAN,IRAK,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,,16 GÜN,2018-11-28,,
OTOKLAV,YURTDIŞI,2018/063,2018-01-23,MERİVAN,MERİVAN,IRAK,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,,17 GÜN,2019-01-12,,
OTOKLAV,YURTDIŞI,2018/242,2018-08-30,ETİYOPYA,ETİYOPYA,ETİYOPYA,STR 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,,18 GÜN,2019-01-01,,
OTOKLAV,DMO,2019/001,2019-03-15,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SU ŞEHRİ DEVLET HASTANESİ,SİVAS,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-012,54,,,
OTOKLAV,YURTDIŞI,2019/002,2019-01-02,TSA SOLUCİONES MEDİCAS CİA LTDA,TSA SOLUCİONES MEDİCAS CİA LTDA,EKVATOR,STR 5512 S,300 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-001,26,,,
OTOKLAV,ÖZEL,2019/003,2019-01-10,GÖRSEL ÖZEL TIP LTD.,GÖRSEL ÖZEL TIP LTD.,ANKARA,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-002,15,,,
OTOKLAV,ÖZEL,2019/010,2019-01-28,ER-PA ÖZEL DENİZLİ SAĞLIK HASTANESİ A.Ş.,ER-PA ÖZEL DENİZLİ SAĞLIK HASTANESİ A.Ş.,DENİZLİ,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-003,14,,,
OTOKLAV,DMO,2019/011,2019-02-19,DMO GENEL MÜDÜRLÜĞÜ,ETİMESGUT DEVLET HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-006,28,,,
OTOKLAV,DMO,2019/012,2019-01-28,DMO GENEL MÜDÜRLÜĞÜ,ETİMESGUT DEVLET HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-007,50,,,
OTOKLAV,YURTDIŞI,2019/020,2019-02-08,"MME LLC,ALEXANDER","MME LLC,ALEXANDER",UKRAYNA,STR 4407 D,120 LT ÇİFT KAPILI OTOKLAV CİHAZI,120 LT,2019/01-004,28,,,
OTOKLAV,DMO,2019/022,2019-02-12,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,MUĞLA MİLAS 75.YIL DEVLET HASTANESİ,MUĞLA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-024,139,,,
OTOKLAV,DMO,2019/023,2019-08-23,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN ADSM,BATMAN,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-050,54,,,
OTOKLAV,DMO,2019/024,2019-04-24,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,BATMAN GERCÜŞ DEVLET HASTANESİ,BATMAN,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-018,54,,,
OTOKLAV,ÖZEL,2019/025,2019-05-11,ORMED ÖZEL SAĞLIK MEDİKAL LTD.ŞTİ.,ÖZEL ORDU UMUT HASTANESİ,ORDU,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-025,4,,,
OTOKLAV,DMO,2019/026,2019-03-15,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SU ŞEHRİ DEVLET HASTANESİ,SİVAS,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-011,54,,,
OTOKLAV,DMO,2019/027,2019-06-27,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,AKDENİZ ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT ,2019/01-040,54,,,
OTOKLAV,DMO,2019/028,2019-02-22,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ÜSKÜDAR ADSM,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-009,54,,,
OTOKLAV,ÖZEL,2019/029,2019-07-19,ÖZEL YENİŞEHİR HASTANESİ,ANADOLU ÖZEL TIP HİZMETLERİ SAN.TİC.AŞ.,MERSİN,STR 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-031,13,,,
OTOKLAV,DMO,2019/030,2019-02-22,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ÜSKÜDAR ADSM,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-008,54,,,
OTOKLAV,YURTDIŞI,2019/031,2019-11-12,3G COM,3G COM,FAS,STR 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-045,23,,,
OTOKLAV,DMO,2019/032,2019-11-05,DMO PAZARLAMA GENEL MÜDÜRLÜĞÜ,BAYAT DEVLET HATSANESİ,ÇORUM,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-039,14,,,
OTOKLAV,DMO,2019/033,2019-11-05,DMO VAN BÖLGE MÜDÜRLÜĞÜ,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-052,64,,,
OTOKLAV,DMO,2019/034,2019-11-05,DMO VAN BÖLGE MÜDÜRLÜĞÜ,BİTLİS DEVLET HASTANESİ,BİTLİS,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-053,64,,,
OTOKLAV,DMO,2019/036,2019-02-15,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,ŞİLE DEVLET HASTANESİ,İSTANBUL,ERS 6610 D,422 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-005,54,,,
OTOKLAV,ÖZEL,2019/065,2019-03-13,DESA MEDİKAL A.Ş.,DESA MEDİKAL A.Ş.,ANKARA,STR 4407 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-010,29,,,
OTOKLAV,YURTDIŞI,2019/068,2019-03-21,AZERBEYCAN,AZERBEYCAN,AZERBEYCAN,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-013,28,,,
OTOKLAV,YURTDIŞI,2019/071,2019-03-21,AZERBEYCAN,AZERBEYCAN,AZERBEYCAN,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-014,28,,,
OTOKLAV,YURTDIŞI,2019/086,2019-04-15,FAS,FAS,FAS,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-016,5,,,
OTOKLAV,YURTDIŞI,2019/109,2019-04-15,FAS,FAS,FAS,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-017,6,,,
OTOKLAV,İHALE,2019/102,2019-04-27,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA,STR 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-019,37,,,
OTOKLAV,İHALE,2019/103,2019-04-27,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA FATMA KEMAL TİMUÇİN ADSM,ADANA,STR 7712 D,675 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,675 LT,2019/01-020,37,,,
OTOKLAV,YURTDIŞI,2019/087,2019-05-08,ALHİKMA HOSPİTAL,ALHİKMA HOSPİTAL,LİBYA,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-021,43,,,
OTOKLAV,YURTDIŞI,2019/110,2019-05-08,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 160 S,160 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-022,24,,,
OTOKLAV,YURTDIŞI,2019/111,2019-05-08,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 75 V,75 LT VAKUMLU OTOKLAV CİHAZI,75 LT,2019/01-023,24,,,
OTOKLAV,YURTDIŞI,2019/115,2019-05-11,ŞİLİ,ŞİLİ,ŞİLİ,GOLDBERG 160 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-026,19,,,
OTOKLAV,YURTDIŞI,2019/125,2019-05-16,GİNE,GİNE,GİNE,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-027,15,,,
OTOKLAV,YURTDIŞI,2019/126,2019-05-16,GİNE,GİNE,GİNE,GOLDBERG 422 S,422 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,422 LT,2019/01-028,16,,,
OTOKLAV,DMO,2019/127,2019-06-27,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,AKDENİZ ÜNİVERSİTESİ UYGULAMA VE ARAŞTIRMA HASTANESİ,ANTALYA,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-041,54,,,
OTOKLAV,ÖZEL,2019/129,2019-05-20,YAŞAM SAĞLIK HİZMETLERİ VE TÜP BEBEK TİC.AŞ.,KAYSERİ MEDİKAL PALACE HASTANESİ,KAYSERİ,GOLDBERG 675 D,675 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,675,2019/01-029,1,,,
OTOKLAV,DMO,2019/130,2019-05-21,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİİRT ERUH DEVLET HASTANESİ,SİİRT,ERS 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-030,49,,,
OTOKLAV,DMO,2019/131,2019-11-11,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,MEDENİYET ÜNİVERSİTESİ BİLİMSEL ARAŞTIRMA PROJELERİ KOORDİNASYON BİRİMİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-049,59,,,
OTOKLAV,YURTDIŞI,2019/132,2019-07-23,M-TECH LTD,M-TECH LTD,GÜRCİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-042,16,,,
OTOKLAV,ÖZEL,2019/142,2019-05-29,ADAY GRUP,PENDİK VETERİNERLİK FAKÜLTESİ,İSTANBUL,STR 1000 D,1000 LT ÇİFT KAPILI OTOKLAV CİHAZI,1000 LT,2019/01-032,31,,,
OTOKLAV,DMO,2019/144,2019-05-30,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-033,54,,,
OTOKLAV,DMO,2019/145,2019-05-30,DMO DİYARBAKIR BÖLGE MÜDÜRLÜĞÜ,SİLVAN DR.YUSUF AZİZOĞLU DEVLET HASTANESİ,DİYARBAKIR,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-034,54,,,
OTOKLAV,DMO,2019/146,2019-05-31,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-035,54,,,
OTOKLAV,DMO,2019/147,2019-05-31,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 550 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-036,54,,,
OTOKLAV,DMO,2019/148,2019-05-31,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-037,54,,,
OTOKLAV,DMO,2019/149,2019-05-31,DMO GENEL MÜDÜRLÜĞÜ,ANKARA EĞİTİM VE ARAŞTIRMA HASTANESİ,ANKARA,GOLDBERG 840 D,840 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,840 LT,2019/01-038,54,,,
OTOKLAV,YURTDIŞI,2019/176,2019-12-16,AL MASARA HOSPİTAL,AL MASARA HOSPİTAL,LİBYA-SURMAN,GOLDBERG 300 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-108,4,,,
OTOKLAV,ÖZEL,2019/182,2019-07-29,ÖZEL HUZUR SAĞLIK HİZMETLERİ LTD.ŞTİ.,İSTANBUL DAYIOĞLU TIP MERKEZİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-044,12,,,
OTOKLAV,YURTDIŞI,2019/191,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-057,27,,,
OTOKLAV,YURTDIŞI,2019/192,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-058,27,,,
OTOKLAV,YURTDIŞI,2019/193,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-059,27,,,
OTOKLAV,YURTDIŞI,2019/194,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-060,27,,,
OTOKLAV,YURTDIŞI,2019/195,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-061,27,,,
OTOKLAV,YURTDIŞI,2019/196,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-062,27,,,
OTOKLAV,YURTDIŞI,2019/197,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-063,27,,,
OTOKLAV,YURTDIŞI,2019/198,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-064,27,,,
OTOKLAV,YURTDIŞI,2019/199,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-065,27,,,
OTOKLAV,YURTDIŞI,2019/200,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-066,27,,,
OTOKLAV,YURTDIŞI,2019/201,2019-08-19,ALNOOR,ALNOOR,IRAK,STR 4410 S,200 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,200 LT,2019/01-067,27,,,
OTOKLAV,YURTDIŞI,2019/202,2019-08-21,NİCONCULTİNG,NİCONCULTİNG,ROMANYA,STR 4407 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-068,26,,,
OTOKLAV,YURTDIŞI,2019/203,2019-08-21,VİTTA,VİTTA,AZERBEYCAN,GOLDBERG 120 S,120 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,120 LT,2019/01-069,27,,,
OTOKLAV,DMO,2019/209,2019-08-29,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,BOZOVA DEVLET HASTANESİ,ŞANLIURFA,ERS 5512 D,300 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,300 LT,2019/01-071,54,,,
OTOKLAV,YURTDIŞI,2019/210,2019-09-04,PT MEGAH ALKESINDO,PT MEGAH ALKESINDO,ENDONEZYA,STR 5510 S,250 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2019/01-072,19,,,
OTOKLAV,ÖZEL,2019/211,2019-09-11,MEDİKALTEST HASTANE VE LABORATUVAR CİHAZLARI-ERHAN ÇİFTÇİOĞLU,MEDİKALTEST HASTANE VE LABORATUVAR CİHAZLARI-ERHAN ÇİFTÇİOĞLU,MERSİN,STR 6613 D,550 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,550 LT,2019/01-051,10,,,
OTOKLAV,YURTDIŞI,2019/213,2019-09-19,NİCONCULTİNG,NİCONCULTİNG,ROMANYA,STR 4410 S,160 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-043,16,,,
OTOKLAV,ÖZEL,2019/217,2019-10-10,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-074,10,,,
OTOKLAV,ÖZEL,2019/218,2019-10-10,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL AYDIN ÜNİVERSİTESİ,İSTANBUL,STR 4410 D,160 LT ÇİFT KAYAR KAPILI OTOKLAV CİHAZI,160 LT,2019/01-075,10,,,
